name,id,base_experience,weight_hg,height_dm,order,game_versions,types,front_default_sprite_url,BMI
Gothita,574,58.0,58,4,696,"['black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png,36.25
Gothorita,575,137.0,180,7,697,"['black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png,36.73469387755101
Gothitelle,576,245.0,440,15,698,"['black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png,19.555555555555557
Solosis,577,58.0,10,3,699,"['black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png,11.111111111111109
Duosion,578,130.0,80,6,700,"['black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,22.222222222222218
Reuniclus,579,245.0,201,10,701,"['black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png,20.1
Ducklett,580,61.0,55,5,702,"['black', 'white', 'black-2', 'white-2']","['water', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png,22.0
Swanna,581,166.0,242,13,703,"['black', 'white', 'black-2', 'white-2']","['water', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png,14.319526627218934
Vanillite,582,61.0,57,4,704,"['black', 'white', 'black-2', 'white-2']",['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png,35.62499999999999
Vanillish,583,138.0,410,11,705,"['black', 'white', 'black-2', 'white-2']",['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png,33.88429752066115
Vanilluxe,584,268.0,575,13,706,"['black', 'white', 'black-2', 'white-2']",['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,34.02366863905325
Deerling,585,67.0,195,6,707,"['black', 'white', 'black-2', 'white-2']","['normal', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,54.16666666666665
Sawsbuck,586,166.0,925,19,708,"['black', 'white', 'black-2', 'white-2']","['normal', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,25.62326869806094
Emolga,587,150.0,50,4,709,"['black', 'white', 'black-2', 'white-2']","['electric', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,31.249999999999993
Karrablast,588,63.0,59,5,710,"['black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,23.6
Escavalier,589,173.0,330,10,711,"['black', 'white', 'black-2', 'white-2']","['bug', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,33.0
Foongus,590,59.0,10,2,712,"['black', 'white', 'black-2', 'white-2']","['grass', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,24.999999999999996
Amoonguss,591,162.0,105,6,713,"['black', 'white', 'black-2', 'white-2']","['grass', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,29.166666666666657
Frillish,592,67.0,330,12,714,"['black', 'white', 'black-2', 'white-2']","['water', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png,22.91666666666666
Jellicent,593,168.0,1350,22,715,"['black', 'white', 'black-2', 'white-2']","['water', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png,27.89256198347107
Alomomola,594,165.0,316,12,716,"['black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,21.94444444444444
Joltik,595,64.0,6,1,717,"['black', 'white', 'black-2', 'white-2']","['bug', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,60.0
Galvantula,596,165.0,143,8,718,"['black', 'white', 'black-2', 'white-2']","['bug', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,22.343749999999996
Ferroseed,597,61.0,188,6,719,"['black', 'white', 'black-2', 'white-2']","['grass', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,52.22222222222221
Ferrothorn,598,171.0,1100,10,720,"['black', 'white', 'black-2', 'white-2']","['grass', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,110.0
Klink,599,60.0,210,3,721,"['black', 'white', 'black-2', 'white-2']",['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,233.33333333333326
Klang,600,154.0,510,6,722,"['black', 'white', 'black-2', 'white-2']",['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,141.66666666666663
Klinklang,601,260.0,810,6,723,"['black', 'white', 'black-2', 'white-2']",['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,224.99999999999994
Tynamo,602,55.0,3,2,724,"['black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,7.5
Eelektrik,603,142.0,220,12,725,"['black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,15.277777777777773
Eelektross,604,232.0,805,21,726,"['black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,18.253968253968253
Elgyem,605,67.0,90,5,727,"['black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,36.0
Beheeyem,606,170.0,345,10,728,"['black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,34.5
Litwick,607,55.0,31,3,729,"['black', 'white', 'black-2', 'white-2']","['ghost', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,34.444444444444436
Lampent,608,130.0,130,6,730,"['black', 'white', 'black-2', 'white-2']","['ghost', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,36.1111111111111
Chandelure,609,260.0,343,10,731,"['black', 'white', 'black-2', 'white-2']","['ghost', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,34.300000000000004
Axew,610,64.0,180,6,732,"['black', 'white', 'black-2', 'white-2']",['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,49.999999999999986
Fraxure,611,144.0,360,10,733,"['black', 'white', 'black-2', 'white-2']",['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,36.0
Haxorus,612,270.0,1055,18,734,"['black', 'white', 'black-2', 'white-2']",['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,32.56172839506173
Cubchoo,613,61.0,85,5,735,"['black', 'white', 'black-2', 'white-2']",['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,34.0
Beartic,614,177.0,2600,26,736,"['black', 'white', 'black-2', 'white-2']",['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,38.46153846153846
Cryogonal,615,180.0,1480,11,737,"['black', 'white', 'black-2', 'white-2']",['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,122.31404958677685
Shelmet,616,61.0,77,4,738,"['black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,48.12499999999999
Accelgor,617,173.0,253,8,739,"['black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,39.53124999999999
Stunfisk,618,165.0,110,7,740,"['black', 'white', 'black-2', 'white-2']","['ground', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,22.44897959183673
Mienfoo,619,70.0,200,9,742,"['black', 'white', 'black-2', 'white-2']",['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,24.691358024691358
Mienshao,620,179.0,355,14,743,"['black', 'white', 'black-2', 'white-2']",['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,18.11224489795918
Druddigon,621,170.0,1390,16,744,"['black', 'white', 'black-2', 'white-2']",['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,54.29687499999999
Golett,622,61.0,920,10,745,"['black', 'white', 'black-2', 'white-2']","['ground', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,92.0
Golurk,623,169.0,3300,28,746,"['black', 'white', 'black-2', 'white-2']","['ground', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,42.09183673469387
Pawniard,624,68.0,102,5,747,"['black', 'white', 'black-2', 'white-2']","['dark', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,40.800000000000004
Bisharp,625,172.0,700,16,748,"['black', 'white', 'black-2', 'white-2']","['dark', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,27.343749999999996
Bouffalant,626,172.0,946,16,749,"['black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,36.95312499999999
Rufflet,627,70.0,105,5,750,"['black', 'white', 'black-2', 'white-2']","['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,42.0
Braviary,628,179.0,410,15,751,"['black', 'white', 'black-2', 'white-2']","['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,18.22222222222222
Vullaby,629,74.0,90,5,752,"['black', 'white', 'black-2', 'white-2']","['dark', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,36.0
Mandibuzz,630,179.0,395,12,753,"['black', 'white', 'black-2', 'white-2']","['dark', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,27.430555555555546
Heatmor,631,169.0,580,14,754,"['black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,29.59183673469387
Durant,632,169.0,330,3,755,"['black', 'white', 'black-2', 'white-2']","['bug', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,366.6666666666666
Deino,633,60.0,173,8,756,"['black', 'white', 'black-2', 'white-2']","['dark', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,27.031249999999996
Zweilous,634,147.0,500,14,757,"['black', 'white', 'black-2', 'white-2']","['dark', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,25.510204081632647
Hydreigon,635,300.0,1600,18,758,"['black', 'white', 'black-2', 'white-2']","['dark', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,49.382716049382715
Larvesta,636,72.0,288,11,759,"['black', 'white', 'black-2', 'white-2']","['bug', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,23.80165289256198
Volcarona,637,275.0,460,16,760,"['black', 'white', 'black-2', 'white-2']","['bug', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,17.968749999999996
Cobalion,638,290.0,2500,21,761,"['black', 'white', 'black-2', 'white-2']","['steel', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,56.68934240362812
Terrakion,639,290.0,2600,19,762,"['black', 'white', 'black-2', 'white-2']","['rock', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,72.02216066481994
Virizion,640,290.0,2000,20,763,"['black', 'white', 'black-2', 'white-2']","['grass', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,50.0
Tornadus-Incarnate,641,290.0,630,15,764,"['black', 'white', 'black-2', 'white-2']",['flying'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,28.0
Thundurus-Incarnate,642,290.0,610,15,766,"['black', 'white', 'black-2', 'white-2']","['electric', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,27.11111111111111
Reshiram,643,340.0,3300,32,768,"['black', 'white', 'black-2', 'white-2']","['dragon', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,32.22656249999999
Zekrom,644,340.0,3450,29,769,"['black', 'white', 'black-2', 'white-2']","['dragon', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,41.022592152199756
Landorus-Incarnate,645,300.0,680,15,770,"['black', 'white', 'black-2', 'white-2']","['ground', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,30.22222222222222
Kyurem,646,330.0,3250,30,772,"['black', 'white', 'black-2', 'white-2']","['dragon', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,36.111111111111114
Keldeo-Ordinary,647,290.0,485,14,775,"['black', 'white', 'black-2', 'white-2']","['water', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,24.744897959183668
Meloetta-Aria,648,270.0,65,6,777,"['black', 'white', 'black-2', 'white-2']","['normal', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,18.05555555555555
Genesect,649,300.0,825,15,779,"['black', 'white', 'black-2', 'white-2']","['bug', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,36.666666666666664
Deoxys-Attack,10001,270.0,608,17,515,"['firered', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png,21.038062283737023
Deoxys-Defense,10002,270.0,608,17,516,"['leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png,21.038062283737023
Deoxys-Speed,10003,270.0,608,17,517,"['emerald', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png,21.038062283737023
Wormadam-Sandy,10004,148.0,65,5,543,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png,26.0
Wormadam-Trash,10005,148.0,65,5,544,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png,26.0
Shaymin-Sky,10006,270.0,52,4,607,"['platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['grass', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png,32.49999999999999
Giratina-Origin,10007,340.0,6500,69,601,"['platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ghost', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png,13.652593992858641
Rotom-Heat,10008,182.0,3,3,588,"['platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['electric', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png,3.333333333333333
Rotom-Wash,10009,182.0,3,3,589,"['platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['electric', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png,3.333333333333333
Rotom-Frost,10010,182.0,3,3,590,"['platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['electric', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png,3.333333333333333
Rotom-Fan,10011,182.0,3,3,591,"['platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['electric', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png,3.333333333333333
Rotom-Mow,10012,182.0,3,3,592,"['platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['electric', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png,3.333333333333333
Castform-Sunny,10013,147.0,8,3,465,"['black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png,8.888888888888888
Castform-Rainy,10014,147.0,8,3,466,"['black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png,8.888888888888888
Castform-Snowy,10015,147.0,8,3,467,"['black', 'white', 'black-2', 'white-2']",['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png,8.888888888888888
Basculin-Blue-Striped,10016,161.0,180,10,667,"['black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png,18.0
Darmanitan-Zen,10017,189.0,929,13,674,"['black', 'white', 'black-2', 'white-2']","['fire', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png,54.97041420118343
